,stroma,plasmablast-enriched stroma,lymphoid structure,tumor-stroma boundary,myeloid-enriched stroma,tumor interior
781,0.5657143,0.108571425,0.0,0.2,0.0,0.12571429
782,0.58641976,0.086419754,0.0,0.17283951,0.0,0.15432099
783,0.45238096,0.071428575,0.0,0.33333334,0.0,0.14285715
784,0.54651165,0.046511628,0.0,0.2616279,0.0,0.14534883
785,0.5251397,0.083798885,0.0,0.21787709,0.0,0.17318435
786,0.3243243,0.17297298,0.0,0.2918919,0.0,0.21081081
787,0.34123224,0.2606635,0.0,0.18957347,0.0,0.2085308
788,0.3028846,0.30769232,0.0,0.14903846,0.0,0.24038461
789,0.24299066,0.3411215,0.009345794,0.11214953,0.0,0.29439253
790,0.19130434,0.40434784,0.026086956,0.11304348,0.0,0.2652174
791,0.18340611,0.41484717,0.03930131,0.10043668,0.0,0.26200873
792,0.07480315,0.42913386,0.11023622,0.16535433,0.0,0.22047244
793,0.04016064,0.44578314,0.12851405,0.20481928,0.0,0.18072289
794,0.07251909,0.49618322,0.13740458,0.118320614,0.0,0.17557251
795,0.029787235,0.4893617,0.13617021,0.14468086,0.0,0.2
796,0.05283019,0.42264152,0.1509434,0.15849057,0.0,0.21509434
797,0.058139537,0.39534885,0.1627907,0.1627907,0.0,0.22093023
798,0.0390625,0.4375,0.16015625,0.1328125,0.0,0.23046875
799,0.015810277,0.45849803,0.14229248,0.15019763,0.0,0.23320158
800,0.011627907,0.48062015,0.16666667,0.11627907,0.0,0.2248062
801,0.023178808,0.4437086,0.12582782,0.17218544,0.0,0.23509933
802,0.072674416,0.3633721,0.15988372,0.15988372,0.0,0.24418604
803,0.10149254,0.35820895,0.14626865,0.14626865,0.0,0.24776119
804,0.08074534,0.34472048,0.17701863,0.18322982,0.0,0.21428572
805,0.07365439,0.30028328,0.15014164,0.19830029,0.0,0.2776204
806,0.11014493,0.3188406,0.14492753,0.2,0.0,0.22608696
807,0.12215909,0.29829547,0.14772727,0.16193181,0.0,0.26988637
808,0.1810089,0.34124628,0.12462908,0.11275964,0.0,0.24035609
809,0.20180723,0.34638554,0.11746988,0.13253012,0.0,0.20180723
810,0.22121212,0.27272728,0.084848486,0.17272727,0.006060606,0.24242425
811,0.28448275,0.24712643,0.08045977,0.15804598,0.014367816,0.21551724
812,0.28125,0.2556818,0.07386363,0.16761364,0.022727273,0.19886364
813,0.2825485,0.23822714,0.060941827,0.15789473,0.02770083,0.23268698
814,0.261708,0.2754821,0.063360885,0.14049587,0.038567495,0.22038567
815,0.27345845,0.24664879,0.050938338,0.20375335,0.03753351,0.18766756
816,0.31111112,0.20555556,0.03888889,0.25,0.025,0.16944444
817,0.3181818,0.1684492,0.0053475937,0.27807486,0.021390375,0.20855615
818,0.29820052,0.18766066,0.0,0.2673522,0.015424165,0.23136246
819,0.27318296,0.20551379,0.0,0.21804512,0.007518797,0.29573935
820,0.3073048,0.19899245,0.0,0.23173803,0.0,0.26196474
821,0.28674698,0.21686748,0.0,0.22650602,0.0,0.26987952
822,0.2787286,0.22493887,0.0,0.20537898,0.0,0.29095355
823,0.25301206,0.17831326,0.0,0.2433735,0.0,0.3253012
824,0.2625571,0.1780822,0.0,0.2260274,0.0,0.33333334
825,0.30542988,0.21040724,0.0,0.17873304,0.0,0.30542988
826,0.30337077,0.2494382,0.0,0.16853933,0.0,0.27865168
827,0.30406854,0.248394,0.004282655,0.20342612,0.0,0.23982869
828,0.34703195,0.24885845,0.029680366,0.1780822,0.0,0.19634703
829,0.3501048,0.21174005,0.07337526,0.2096436,0.0,0.15513627
830,0.22863741,0.2448037,0.19168591,0.19168591,0.0,0.14318706
831,0.27684963,0.23150358,0.2124105,0.16706444,0.0,0.112171836
832,0.20833333,0.24019608,0.23774509,0.1985294,0.004901961,0.11029412
833,0.25304136,0.20681265,0.26034063,0.16545013,0.01946472,0.09489051
834,0.28301886,0.20545073,0.20545073,0.13207547,0.04821803,0.12578617
835,0.2690678,0.19491525,0.19067797,0.11228813,0.048728812,0.18432203
836,0.25879917,0.19254659,0.17598344,0.10766046,0.031055901,0.23395444
837,0.1981982,0.2027027,0.17567568,0.13063063,0.04954955,0.24324325
838,0.21161826,0.2593361,0.1307054,0.11825726,0.058091287,0.2219917
839,0.227957,0.30107528,0.10537634,0.111827955,0.06451613,0.18924731
840,0.26609442,0.28755364,0.10729614,0.11802575,0.04506438,0.17596567
841,0.20222223,0.28,0.13777778,0.104444444,0.044444446,0.23111111
842,0.22924902,0.26482213,0.16205534,0.11857708,0.04743083,0.17786561
843,0.3223684,0.20833333,0.15570176,0.1118421,0.01754386,0.18421052
844,0.32091096,0.16770187,0.18219462,0.126294,0.014492754,0.1884058
845,0.34120172,0.14377682,0.2081545,0.13519314,0.015021459,0.15665236
846,0.37029287,0.10878661,0.20711297,0.18410042,0.012552301,0.117154814
847,0.39449543,0.119266056,0.18348624,0.17201835,0.0045871558,0.1261468
848,0.39347827,0.12173913,0.14565217,0.20434782,0.006521739,0.12826087
849,0.4064516,0.10752688,0.16989248,0.20645161,0.006451613,0.103225805
850,0.40511727,0.15351813,0.14712153,0.1748401,0.03837953,0.081023455
851,0.3783231,0.21267894,0.13496932,0.12678936,0.042944785,0.10429448
852,0.32868525,0.22709164,0.11553785,0.117529884,0.057768926,0.15338646
853,0.27789047,0.27586207,0.11561866,0.11764706,0.06693712,0.14604463
854,0.2747253,0.31501833,0.10622711,0.08974359,0.06043956,0.15384616
855,0.30350876,0.27192983,0.096491225,0.08596491,0.056140352,0.18596491
856,0.3180272,0.23469388,0.11054422,0.100340135,0.06462585,0.17176871
857,0.3303887,0.24734983,0.113074206,0.109540634,0.06007067,0.13957597
858,0.33657587,0.2081712,0.15175097,0.11867704,0.083657585,0.101167314
859,0.35166994,0.22200392,0.17681728,0.1021611,0.07465619,0.07269155
860,0.41425818,0.19653179,0.1618497,0.06936416,0.08863199,0.06936416
861,0.46484375,0.16015625,0.15625,0.06640625,0.087890625,0.064453125
862,0.48373982,0.06300813,0.15447155,0.07317073,0.14634146,0.07926829
863,0.52589643,0.04183267,0.11155379,0.087649405,0.12151395,0.11155379
864,0.54223967,0.043222003,0.10412574,0.106090374,0.1237721,0.0805501
865,0.5311284,0.06420233,0.07003891,0.07587548,0.1614786,0.09727626
866,0.5778689,0.079918034,0.016393442,0.06352459,0.13934426,0.12295082
867,0.48893806,0.11283186,0.022123894,0.06858407,0.16814159,0.13938053
868,0.45045045,0.10585585,0.045045044,0.07882883,0.1936937,0.12612613
869,0.46363637,0.06590909,0.106818184,0.061363637,0.18863636,0.11363637
870,0.39563107,0.026699029,0.17961165,0.05582524,0.21116506,0.13106796
871,0.37168142,0.006637168,0.22787611,0.081858404,0.23230088,0.07964602
872,0.3512304,0.011185682,0.2706935,0.06263982,0.2147651,0.08948546
873,0.3438914,0.018099548,0.260181,0.03846154,0.26696834,0.07239819
874,0.35681817,0.009090909,0.275,0.05909091,0.225,0.075
875,0.42163354,0.004415011,0.2803532,0.059602648,0.15231788,0.081677705
876,0.3931624,0.014957265,0.31410256,0.08547009,0.16239317,0.02991453
877,0.45381525,0.02811245,0.30522087,0.052208837,0.12248996,0.03815261
878,0.44022772,0.0455408,0.32827324,0.05313093,0.10246679,0.030360531
879,0.43533698,0.06010929,0.33333334,0.043715846,0.10200364,0.02550091
880,0.41712204,0.038251366,0.35519126,0.038251366,0.12021858,0.030965392
881,0.40555555,0.046296295,0.32592592,0.035185184,0.12777779,0.05925926
882,0.4178499,0.030425964,0.326572,0.01622718,0.123732254,0.085192695
883,0.4351852,0.022222223,0.27407408,0.024074074,0.18333334,0.06111111
884,0.42322096,0.014981274,0.29026216,0.020599252,0.17228465,0.07865169
885,0.38054967,0.021141648,0.33615223,0.021141648,0.17124736,0.069767445
886,0.353167,0.042226486,0.33589253,0.017274473,0.18042226,0.07101727
887,0.3148855,0.049618322,0.32824427,0.030534351,0.20419848,0.07251909
888,0.26147705,0.051896207,0.34530938,0.045908183,0.23552895,0.059880238
889,0.25101215,0.03846154,0.36234817,0.06275304,0.22874494,0.05668016
890,0.22839506,0.022633744,0.37037036,0.055555556,0.2489712,0.074074075
891,0.20156556,0.0332681,0.32681018,0.050880626,0.32289627,0.064579256
892,0.19709544,0.041493777,0.24896266,0.03526971,0.3879668,0.08921162
893,0.21893491,0.009861933,0.21499014,0.0729783,0.39250493,0.09072978
894,0.23425196,0.005905512,0.18700787,0.08661418,0.4015748,0.084645666
895,0.24953446,0.0074487897,0.22905028,0.06331471,0.37430167,0.07635009
896,0.19889502,0.023941068,0.23388582,0.06998158,0.38858196,0.08471455
897,0.18531469,0.03846154,0.23951049,0.0979021,0.36013985,0.07867133
898,0.19774011,0.04519774,0.21280603,0.10169491,0.36158192,0.08097929
899,0.17897092,0.03803132,0.19239374,0.111856826,0.39597315,0.08277405
900,0.20091324,0.029680366,0.15296803,0.12557077,0.4086758,0.08219178
901,0.20790021,0.004158004,0.18711019,0.13305613,0.38877338,0.07900208
902,0.18825911,0.0,0.1902834,0.15384616,0.35222673,0.115384616
903,0.18954249,0.0,0.23529412,0.119825706,0.36601308,0.089324616
904,0.248,0.0,0.228,0.074,0.328,0.122
905,0.26639345,0.0,0.2192623,0.040983606,0.32581967,0.14754099
906,0.23908524,0.0,0.23076923,0.035343036,0.32848233,0.16632016
907,0.22821577,0.0,0.25726143,0.0373444,0.2966805,0.18049793
908,0.22559653,0.0,0.2494577,0.045553144,0.32321042,0.15618221
909,0.17954071,0.0020876827,0.26096034,0.0480167,0.30897704,0.20041753
910,0.19721116,0.001992032,0.2310757,0.0498008,0.3007968,0.21912351
911,0.16255145,0.016460905,0.2489712,0.057613168,0.3251029,0.18930042
912,0.14341846,0.01178782,0.23182711,0.0805501,0.35166994,0.18074656
913,0.13346614,0.011952192,0.22709164,0.09561753,0.3306773,0.20119523
914,0.15163934,0.008196721,0.24180327,0.06557377,0.30737704,0.22540984
915,0.13001911,0.015296367,0.2294455,0.05162524,0.3575526,0.21606119
916,0.1468254,0.015873017,0.21230158,0.04563492,0.36507937,0.21428572
917,0.18309858,0.0100603625,0.18712273,0.012072435,0.39034206,0.21730383
918,0.1919192,0.008080808,0.18787879,0.014141414,0.37171718,0.22626263
919,0.18737672,0.0,0.16568047,0.01183432,0.40236688,0.23274162
920,0.1574642,0.016359918,0.21267894,0.012269938,0.402863,0.198364
921,0.13043478,0.02173913,0.17391305,0.008695652,0.42608696,0.23913044
922,0.11812627,0.044806518,0.20162933,0.020366598,0.41547862,0.19959266
923,0.136,0.028,0.218,0.036,0.376,0.206
924,0.13147411,0.023904383,0.22509961,0.05179283,0.4243028,0.1434263
925,0.1530815,0.03777336,0.21868788,0.06759443,0.35387674,0.16898608
926,0.17634408,0.038709678,0.22150537,0.040860213,0.30967742,0.21290323
927,0.13829787,0.04893617,0.19361702,0.004255319,0.30851063,0.30638298
928,0.10042735,0.044871796,0.22863248,0.0,0.35042736,0.27564102
929,0.16829745,0.03522505,0.22504893,0.007827789,0.369863,0.19373778
930,0.18202247,0.040449437,0.24269663,0.008988764,0.37078652,0.15505618
931,0.16519824,0.030837005,0.2907489,0.0154185025,0.3370044,0.16079295
932,0.13530655,0.014799154,0.32135308,0.029598309,0.3128964,0.18604651
933,0.11278196,0.020676691,0.2932331,0.02443609,0.3026316,0.2462406
934,0.10285714,0.017142856,0.2838095,0.017142856,0.32,0.25904763
935,0.0741483,0.01002004,0.30661324,0.024048096,0.30661324,0.27855712
936,0.056640625,0.015625,0.34179688,0.01171875,0.31640625,0.2578125
937,0.061895553,0.015473888,0.36363637,0.021276595,0.3288201,0.20889749
938,0.04597701,0.0057471264,0.41379312,0.03256705,0.2777778,0.22413793
939,0.042145595,0.019157087,0.3467433,0.036398467,0.27011493,0.28544062
940,0.043568466,0.031120332,0.31120333,0.033195022,0.32157677,0.2593361
941,0.05144033,0.037037037,0.2983539,0.03292181,0.3415638,0.23868313
942,0.047058824,0.05490196,0.2509804,0.039215688,0.36078432,0.24705882
943,0.050808314,0.064665124,0.2517321,0.03926097,0.35103926,0.24249423
944,0.047146402,0.089330025,0.191067,0.039702233,0.41191068,0.22084367
945,0.047945205,0.11415525,0.14155251,0.029680366,0.43150684,0.23515981
946,0.071428575,0.083333336,0.14285715,0.01904762,0.46666667,0.21666667
947,0.09290954,0.036674816,0.14180928,0.024449877,0.45721272,0.24694377
948,0.07960199,0.0099502485,0.13930348,0.024875622,0.48258707,0.2636816
949,0.04255319,0.01891253,0.1394799,0.023640662,0.47044918,0.30496454
950,0.047393367,0.0,0.15165877,0.016587678,0.48104265,0.30331755
951,0.040380046,0.0,0.1543943,0.03087886,0.43467933,0.33966747
952,0.05773672,0.0,0.12702079,0.02078522,0.44110855,0.35334873
953,0.07025761,0.0,0.13583139,0.016393442,0.41217798,0.36533958
954,0.1007371,0.0,0.12039312,0.03194103,0.4152334,0.33169532
955,0.132626,0.0,0.0928382,0.04509284,0.40848807,0.32095492
956,0.15730338,0.0,0.06460674,0.09269663,0.3988764,0.28651685
957,0.16666667,0.0,0.03846154,0.16666667,0.41666666,0.21153846
958,0.14420062,0.0,0.028213166,0.2507837,0.47021943,0.106583074
959,0.16949153,0.0,0.020338982,0.22033899,0.47118643,0.118644066
960,0.16546762,0.0,0.010791367,0.25539568,0.49280575,0.07553957
961,0.24727273,0.0,0.0,0.21454546,0.5090909,0.02909091
962,0.21612903,0.0,0.006451613,0.20967741,0.47741935,0.090322584
963,0.29065743,0.0,0.0,0.121107265,0.5363322,0.051903114
964,0.27896994,0.0,0.0,0.072961375,0.62660944,0.021459227
965,0.23622048,0.0,0.0,0.07874016,0.68503934,0.0
966,0.2603306,0.0,0.0,0.06198347,0.6446281,0.03305785
967,0.26104417,0.0,0.0,0.1124498,0.5903614,0.036144577
968,0.26119402,0.0,0.0,0.1119403,0.6231343,0.0037313432
969,0.23076923,0.0,0.0,0.13286713,0.6363636,0.0
970,0.21799308,0.0,0.0,0.13148789,0.650519,0.0
971,0.17567568,0.0,0.0,0.0777027,0.7398649,0.006756757
972,0.18613139,0.0,0.0,0.08029197,0.73357666,0.0
973,0.16033755,0.0,0.016877636,0.07172996,0.7510548,0.0
974,0.12863071,0.0,0.062240664,0.09543569,0.71369296,0.0
975,0.12888889,0.0,0.08888889,0.04,0.74222225,0.0
976,0.10869565,0.0,0.14347826,0.0,0.7478261,0.0
977,0.12765957,0.0,0.19148937,0.0,0.68085104,0.0
978,0.12173913,0.0,0.26956522,0.0,0.6086956,0.0
979,0.092,0.0,0.296,0.0,0.612,0.0
980,0.103896104,0.0,0.3030303,0.0,0.5930736,0.0
981,0.08979592,0.0,0.3265306,0.0,0.5836735,0.0
982,0.055045873,0.0,0.29357797,0.0,0.6513761,0.0
983,0.04524887,0.0,0.2760181,0.049773756,0.6289593,0.0
984,0.01724138,0.0,0.34913793,0.056034483,0.57758623,0.0
985,0.008438818,0.0,0.37974682,0.042194095,0.56962025,0.0
986,0.009259259,0.0,0.4027778,0.037037037,0.5509259,0.0
987,0.013157895,0.0,0.32894737,0.07017544,0.56578946,0.021929825
988,0.0,0.0,0.37556562,0.05882353,0.5022625,0.06334842
989,0.008888889,0.0,0.2711111,0.04,0.5733333,0.10666667
990,0.03883495,0.0,0.22330096,0.014563107,0.5825243,0.1407767
991,0.046728972,0.0,0.093457945,0.056074765,0.6728972,0.13084112
992,0.0,0.0,0.014778325,0.08866995,0.7389163,0.15763547
993,0.0,0.0,0.0,0.06542056,0.7242991,0.21028037
994,0.019323671,0.0,0.0,0.096618354,0.7004831,0.18357489
995,0.08490566,0.0,0.0,0.108490564,0.5943396,0.21226415
996,0.05978261,0.0,0.0,0.125,0.5923913,0.2228261
997,0.20873787,0.0,0.0,0.16504854,0.4563107,0.1699029
998,0.4814815,0.0,0.0,0.10185185,0.25462964,0.16203703
999,0.53731346,0.0,0.0,0.11940298,0.13432837,0.20895523
1000,0.6262136,0.0,0.004854369,0.116504855,0.053398058,0.19902913
1001,0.6262136,0.0,0.04368932,0.11165048,0.033980582,0.18446602
1002,0.5706806,0.0,0.09947644,0.12041885,0.041884817,0.16753927
1003,0.56989247,0.0,0.10752688,0.08064516,0.043010753,0.19892474
1004,0.5707317,0.0,0.12682927,0.08292683,0.019512195,0.2
1005,0.5509259,0.0,0.125,0.050925925,0.055555556,0.2175926
1006,0.54228854,0.0,0.1641791,0.039800994,0.07462686,0.17910448
1007,0.43956044,0.0,0.24725275,0.032967035,0.071428575,0.20879121
1008,0.32105264,0.0,0.35789475,0.05263158,0.078947365,0.18947369
1009,0.26344085,0.0,0.38709676,0.059139784,0.043010753,0.24731183
1010,0.19161677,0.0,0.41916168,0.065868266,0.035928145,0.28742516
1011,0.18292683,0.0,0.46341464,0.085365854,0.0,0.2682927
1012,0.17763157,0.0,0.4276316,0.13157895,0.0,0.2631579
1013,0.2260274,0.0,0.44520548,0.14383562,0.0,0.1849315
1014,0.3495935,0.0,0.1300813,0.08130081,0.032520324,0.40650406
1015,0.24190477,0.20380953,0.06095238,0.31619048,0.034285713,0.14285715
1016,0.2542735,0.17307693,0.070512824,0.32692307,0.03846154,0.13675214
1017,0.2696177,0.2193159,0.0583501,0.2917505,0.036217302,0.12474849
1018,0.27220076,0.23552124,0.05019305,0.27799228,0.017374517,0.14671814
1019,0.20502901,0.31334624,0.027079303,0.28626692,0.017408123,0.15087041
1020,0.25045046,0.2846847,0.021621622,0.26846847,0.01981982,0.15495495
1021,0.27173913,0.2753623,0.014492754,0.27355072,0.010869565,0.1539855
1022,0.2811918,0.30353817,0.011173184,0.19553073,0.013035382,0.19553073
1023,0.22562142,0.34799236,0.019120459,0.21223709,0.0057361377,0.18929255
1024,0.2591171,0.30710173,0.030710172,0.243762,0.0,0.15930901
1025,0.21828358,0.28917912,0.04664179,0.24626866,0.0037313432,0.19589552
1026,0.21804512,0.2349624,0.04887218,0.32518798,0.007518797,0.16541353
1027,0.21900827,0.19421488,0.06818182,0.35123968,0.018595042,0.14876033
1028,0.21455224,0.19029851,0.06902985,0.33395523,0.020522388,0.1716418
1029,0.19767442,0.16860466,0.079457365,0.35271317,0.02131783,0.18023255
1030,0.199262,0.16420664,0.084870845,0.2915129,0.033210333,0.22693726
1031,0.22118959,0.15613383,0.12267658,0.27509293,0.014869888,0.21003717
1032,0.24584104,0.13678373,0.17375231,0.26802218,0.012939001,0.16266173
1033,0.30268198,0.1724138,0.18390805,0.16858238,0.011494253,0.16091955
1034,0.28654972,0.2202729,0.19493178,0.14424951,0.0058479533,0.14814815
1035,0.25468165,0.23033708,0.20411985,0.18726592,0.0,0.123595506
1036,0.29296875,0.2734375,0.18554688,0.13867188,0.0,0.109375
1037,0.3588785,0.23364486,0.13831776,0.1588785,0.0056074765,0.104672894
1038,0.37475345,0.22682446,0.09467456,0.12820514,0.00591716,0.16962525
1039,0.37288135,0.17161018,0.095338985,0.11652543,0.010593221,0.23305085
1040,0.39337474,0.113871634,0.111801244,0.14906833,0.0,0.23188406
1041,0.40611354,0.115720525,0.12008733,0.16157205,0.0,0.19650654
1042,0.4214876,0.14049587,0.09917355,0.1301653,0.0,0.20867768
1043,0.35140997,0.10412148,0.11062907,0.14099783,0.00867679,0.28416485
1044,0.34874758,0.10982659,0.10019268,0.1522158,0.038535647,0.2504817
1045,0.36293435,0.09073359,0.1023166,0.15057915,0.036679536,0.25675675
1046,0.35791367,0.09352518,0.1205036,0.1294964,0.041366905,0.25719425
1047,0.36131388,0.11131387,0.11678832,0.15328467,0.045620438,0.21167883
1048,0.4063158,0.08631579,0.13473684,0.18105263,0.044210527,0.14736842
1049,0.44375,0.114583336,0.15833333,0.13125,0.05,0.10208333
1050,0.48406374,0.12549801,0.18326694,0.08366534,0.047808766,0.07569721
1051,0.4163701,0.15658364,0.2153025,0.09608541,0.035587188,0.08007117
1052,0.39508507,0.15500945,0.28355387,0.10018904,0.04347826,0.02268431
1053,0.38961038,0.15213358,0.25974026,0.16697589,0.024118738,0.0074211503
1054,0.4519774,0.13182674,0.2937853,0.096045196,0.02636535,0.0
1055,0.53759396,0.09586466,0.2857143,0.065789476,0.015037594,0.0
1056,0.588968,0.071174376,0.3291815,0.010676157,0.0,0.0
1057,0.6098418,0.035149384,0.35500878,0.0,0.0,0.0
1058,0.59445405,0.03986135,0.36568457,0.0,0.0,0.0
1059,0.5666075,0.030195381,0.40319717,0.0,0.0,0.0
1060,0.60721064,0.024667932,0.36812145,0.0,0.0,0.0
1061,0.6464844,0.01171875,0.34179688,0.0,0.0,0.0
1062,0.64642084,0.02603037,0.3275488,0.0,0.0,0.0
1063,0.60229886,0.03448276,0.3632184,0.0,0.0,0.0
1064,0.66381156,0.07280514,0.25267667,0.0,0.010706638,0.0
1065,0.5812357,0.09839817,0.31578946,0.0,0.004576659,0.0
1066,0.6169265,0.07349666,0.3051225,0.0,0.004454343,0.0
1067,0.62471396,0.09839817,0.27002287,0.0,0.0068649887,0.0
1068,0.6834862,0.09633028,0.2178899,0.0,0.0022935779,0.0
1069,0.6571429,0.105714284,0.23428571,0.0,0.0028571428,0.0
1070,0.6815643,0.15083799,0.16759777,0.0,0.0,0.0
1071,0.6355685,0.1516035,0.212828,0.0,0.0,0.0
1072,0.7446808,0.15691489,0.09840426,0.0,0.0,0.0
1073,0.7558824,0.15294118,0.09117647,0.0,0.0,0.0
1074,0.7009346,0.19314642,0.105919,0.0,0.0,0.0
1075,0.70487106,0.1747851,0.12034384,0.0,0.0,0.0
1076,0.65568864,0.21556886,0.12874252,0.0,0.0,0.0
1077,0.6193029,0.2627346,0.117962465,0.0,0.0,0.0
1078,0.5981873,0.22960725,0.17220543,0.0,0.0,0.0
1079,0.5788177,0.21921182,0.20197044,0.0,0.0,0.0
1080,0.5788288,0.22522523,0.19594595,0.0,0.0,0.0
1081,0.5280899,0.31179774,0.16011237,0.0,0.0,0.0
1082,0.505618,0.305618,0.18426967,0.004494382,0.0,0.0
1083,0.44954127,0.31651375,0.2293578,0.0045871558,0.0,0.0
1084,0.37449393,0.30566803,0.30364373,0.008097166,0.008097166,0.0
1085,0.37222221,0.2611111,0.3148148,0.02037037,0.031481482,0.0
1086,0.37285224,0.24570447,0.3024055,0.01718213,0.048109967,0.013745705
1087,0.3392857,0.21964286,0.28035715,0.019642858,0.116071425,0.025
1088,0.2838095,0.1904762,0.2895238,0.04,0.15238096,0.043809526
1089,0.2184874,0.23865546,0.2857143,0.03697479,0.16638656,0.053781513
1090,0.13653846,0.17884615,0.31923077,0.059615385,0.22884615,0.07692308
1091,0.072106265,0.17836812,0.27324477,0.09487666,0.27893737,0.10246679
1092,0.042857144,0.15535714,0.3,0.10178571,0.30892858,0.09107143
1093,0.03722504,0.14720812,0.29441625,0.10829103,0.2893401,0.12351946
1094,0.030456852,0.14382403,0.23011844,0.09813875,0.3248731,0.17258883
1095,0.0154373925,0.14408234,0.24356775,0.063464835,0.34476843,0.18867925
1096,0.045380875,0.17179903,0.22528364,0.06807131,0.28525123,0.20421393
1097,0.05982906,0.15897436,0.18803419,0.06324787,0.32649574,0.2034188
1098,0.07454546,0.15272728,0.23636363,0.047272727,0.29090908,0.19818182
1099,0.06587838,0.1402027,0.23648648,0.055743244,0.3293919,0.1722973
1100,0.08245614,0.14035088,0.24561404,0.057894737,0.33508772,0.13859649
1101,0.06655574,0.15474209,0.22628951,0.09151414,0.36106488,0.09983361
1102,0.065404475,0.14974183,0.24956971,0.061962135,0.36488813,0.10843374
1103,0.054385964,0.14210527,0.22456141,0.047368422,0.39298245,0.13859649
1104,0.062836625,0.15439856,0.22082585,0.06104129,0.36983842,0.13105924
1105,0.072438166,0.09717315,0.23144877,0.06537102,0.39929327,0.13427562
1106,0.08971962,0.072897196,0.22803739,0.08411215,0.3682243,0.15700935
1107,0.060194176,0.060194176,0.21941748,0.066019416,0.43883497,0.1553398
1108,0.07531381,0.08158996,0.23012552,0.08995816,0.3912134,0.13179916
1109,0.059670784,0.08024691,0.22633745,0.1255144,0.41769546,0.09053498
1110,0.08076923,0.11153846,0.18653846,0.10769231,0.4576923,0.05576923
1111,0.08835341,0.14257029,0.16064256,0.09638554,0.43574297,0.07630522
1112,0.08639309,0.13174947,0.15118791,0.082073435,0.45356372,0.095032394
1113,0.08366534,0.14541833,0.13944224,0.065737054,0.46414343,0.10159363
1114,0.066945605,0.18200837,0.14016737,0.07949791,0.43723848,0.09414226
1115,0.06828194,0.17400882,0.116740085,0.081497796,0.4581498,0.101321585
1116,0.067653276,0.17124736,0.12896407,0.07399577,0.45454547,0.10359408
1117,0.08227848,0.10970464,0.10970464,0.09915612,0.48523206,0.11392405
1118,0.08964144,0.109561756,0.119521916,0.08167331,0.50199205,0.097609565
1119,0.10655738,0.11885246,0.12909836,0.07172131,0.46721312,0.10655738
1120,0.15,0.058333334,0.17083333,0.045833334,0.4625,0.1125
1121,0.14412417,0.037694015,0.18847007,0.031042129,0.46341464,0.135255
1122,0.13009709,0.044660196,0.18058252,0.042718448,0.4407767,0.16116504
1123,0.14962122,0.071969695,0.19128788,0.041666668,0.40151516,0.14393939
1124,0.1362764,0.06333973,0.22072937,0.04606526,0.4049904,0.12859885
1125,0.13553114,0.062271062,0.24358974,0.03663004,0.4065934,0.115384616
1126,0.1425926,0.05,0.22592592,0.06481481,0.41296297,0.1037037
1127,0.17081851,0.053380784,0.2597865,0.06227758,0.3594306,0.09430605
1128,0.19662921,0.04868914,0.23595506,0.06367041,0.3483146,0.10674157
1129,0.20036764,0.033088237,0.22242647,0.07904412,0.36213234,0.10294118
1130,0.18945312,0.033203125,0.20703125,0.0546875,0.3984375,0.1171875
1131,0.17786561,0.045454547,0.18181819,0.049407113,0.42885375,0.11660079
1132,0.16122448,0.04489796,0.18163265,0.05510204,0.44285715,0.114285715
1133,0.1300813,0.042682927,0.18292683,0.08943089,0.48373982,0.07113821
1134,0.11354582,0.043824703,0.17928287,0.07968128,0.5079681,0.07569721
1135,0.09195402,0.08237548,0.18199234,0.06704981,0.46360153,0.11302682
1136,0.06534653,0.087128714,0.17821783,0.05742574,0.48118812,0.13069306
1137,0.0951417,0.085020244,0.20850202,0.04048583,0.451417,0.1194332
1138,0.1,0.06521739,0.23913044,0.026086956,0.45652175,0.11304348
1139,0.12584269,0.06966292,0.21348314,0.047191013,0.45393258,0.08988764
1140,0.15665236,0.07081545,0.17381974,0.08798283,0.42060086,0.09012876
1141,0.13876653,0.06167401,0.10792951,0.11894273,0.48237884,0.09030837
1142,0.11161731,0.075170845,0.12072893,0.15034169,0.44419134,0.097949885
1143,0.07621247,0.087759815,0.11316397,0.09930716,0.51501155,0.108545035
1144,0.05882353,0.081932776,0.1197479,0.0987395,0.48949578,0.15126051
1145,0.034246575,0.084474884,0.13926941,0.098173514,0.48401827,0.15981735
1146,0.05995204,0.07673861,0.16546762,0.110311754,0.43645084,0.15107913
1147,0.041394334,0.08496732,0.21350762,0.09368192,0.4422658,0.12418301
1148,0.06027397,0.06575342,0.14246576,0.12876712,0.43561643,0.16712329
1149,0.05757576,0.027272727,0.0,0.2030303,0.53939396,0.17272727
1150,0.04812834,0.0,0.0,0.18181819,0.53475934,0.23529412
1151,0.02688172,0.0,0.0,0.15053764,0.49731183,0.3252688
1152,0.008379889,0.0,0.0,0.12849163,0.48324022,0.37988827
1153,0.0,0.0,0.0,0.12096774,0.4623656,0.41666666
1154,0.0,0.0,0.0,0.077809796,0.50144094,0.42074928
1155,0.0,0.0,0.0,0.040229887,0.5488506,0.41091955
1156,0.0,0.0,0.0,0.06116208,0.5535168,0.3853211
1157,0.0,0.0,0.0,0.03954802,0.4858757,0.47457626
1158,0.0,0.0,0.0,0.022857143,0.49142858,0.4857143
1159,0.0,0.0,0.0,0.058988765,0.48595506,0.4550562
1160,0.0,0.002994012,0.0,0.08682635,0.48502994,0.4251497
