,niche1,niche2,niche3,niche4,niche5,niche6,niche9,niche10
84,0.091277696,0.034469347,0.19197956,0.1227223,0.06783383,0.08393291,0.24940336,0.15838099
85,0.08535338,0.022719724,0.18503398,0.115077145,0.051548302,0.07127706,0.26762843,0.20136195
86,0.09580058,0.028324649,0.16979015,0.116280615,0.05938477,0.07549938,0.22829233,0.22662754
87,0.10437933,0.045625623,0.16815475,0.12254133,0.07970943,0.0895563,0.1988077,0.1912255
88,0.10745958,0.037396114,0.15602699,0.11855403,0.07135418,0.0812636,0.19162089,0.23632453
89,0.10135728,0.034429334,0.16560626,0.1184478,0.06714105,0.08048926,0.21024066,0.22228831
90,0.11371137,0.035783317,0.14277762,0.117501974,0.07104634,0.07744444,0.17339492,0.26834
91,0.11147455,0.042167407,0.15183356,0.11995373,0.07703344,0.08405848,0.17982432,0.23365456
92,0.11433122,0.04922013,0.15045065,0.121671684,0.08455856,0.0885208,0.17062932,0.22061767
93,0.11332251,0.044333875,0.15015933,0.12070531,0.07950236,0.085233904,0.17476128,0.2319814
94,0.12811212,0.043309525,0.12410383,0.11836363,0.08342503,0.079642065,0.13315538,0.2898884
95,0.12801798,0.0401078,0.121048056,0.11663137,0.080118276,0.07678857,0.13190055,0.3053874
96,0.12260136,0.05020735,0.13679868,0.1214357,0.08779257,0.08652003,0.14841138,0.24623293
97,0.14229351,0.052395176,0.10770027,0.11709314,0.09768308,0.082343794,0.10164827,0.29884267
98,0.12810597,0.0778759,0.13075373,0.12296992,0.11393088,0.10047493,0.12333888,0.2025498
99,0.15445143,0.048302125,0.089806594,0.11009269,0.09738892,0.075699836,0.079500385,0.344758
100,0.14818053,0.04256645,0.093655795,0.11112261,0.08918048,0.07290613,0.0886567,0.35373136
101,0.17093231,0.06850107,0.07665267,0.1023673,0.124594755,0.08287766,0.05459466,0.31947955
102,0.17594479,0.0462942,0.06349839,0.095305294,0.101659514,0.06689742,0.047558878,0.4028415
103,0.1969232,0.074805,0.051120725,0.082588896,0.142351,0.07607694,0.02787961,0.34825462
104,0.19479716,0.07204581,0.053225607,0.08503268,0.13808174,0.07578953,0.030162223,0.35086527
105,0.20556359,0.09007854,0.040289726,0.06849751,0.16593814,0.076986246,0.01753276,0.33511353
106,0.21580014,0.085495465,0.030354004,0.05737767,0.16896126,0.06919177,0.011252355,0.3615674
107,0.21266839,0.0773945,0.03508392,0.065023586,0.15501986,0.06893283,0.014972739,0.37090412
108,0.20520695,0.11627678,0.033031546,0.054956384,0.20101514,0.08193985,0.011032836,0.2965405
109,0.21969399,0.09094002,0.024425237,0.048330728,0.18160935,0.066831544,0.007617241,0.36055186
110,0.21930228,0.097208254,0.023888052,0.046449743,0.19083308,0.0686024,0.00703757,0.3466786
111,0.22267161,0.0989452,0.019710228,0.04029578,0.19850616,0.06528086,0.0050733695,0.34951678
112,0.20044482,0.1203806,0.036137186,0.057576302,0.20155305,0.08541208,0.012615015,0.28588086
113,0.20675114,0.09378011,0.03787089,0.06485585,0.17203364,0.0770827,0.015501168,0.33212456
114,0.21096233,0.081698745,0.035946034,0.065067545,0.15958668,0.07117339,0.015186597,0.3603787
115,0.20567462,0.06930947,0.04159998,0.07376579,0.14088762,0.06911422,0.020737432,0.3789108
116,0.19339712,0.076094545,0.053651333,0.08443567,0.14205736,0.07775232,0.030056814,0.34255487
117,0.17721641,0.117733784,0.06343685,0.08426471,0.17680621,0.09867384,0.032854334,0.24901387
118,0.1989776,0.075751275,0.048623387,0.079962775,0.14449708,0.07534661,0.025659595,0.35118163
119,0.18500999,0.109658994,0.058516946,0.08224906,0.1733763,0.093562,0.029534394,0.2680923
120,0.17003605,0.10615519,0.07478646,0.09518812,0.16018352,0.098408625,0.04509815,0.2501439
121,0.19264536,0.076802455,0.05476032,0.085289404,0.14256361,0.0785485,0.030858772,0.3385316
122,0.17987442,0.09145646,0.06721077,0.09289703,0.15098771,0.089698255,0.040083613,0.2877918
123,0.1714905,0.08141061,0.076570086,0.100561336,0.13736473,0.08873533,0.05127622,0.2925912
124,0.1908067,0.0615018,0.053692054,0.08635966,0.12495831,0.07119465,0.032789923,0.37869686
125,0.1638129,0.05341416,0.0797414,0.104678355,0.10606857,0.07606404,0.06422882,0.3519918
126,0.17206046,0.059527326,0.074106775,0.10180489,0.11554671,0.07762152,0.054524496,0.3448079
127,0.17748971,0.07952917,0.07141911,0.097879976,0.1381894,0.086163685,0.045992352,0.3033366
128,0.17092472,0.03486629,0.059280943,0.09247723,0.08506294,0.058204837,0.0483766,0.45080644
129,0.18402685,0.052720048,0.05884439,0.09189256,0.111955725,0.06876651,0.03994115,0.39185274
130,0.2061331,0.0712521,0.042907637,0.075007126,0.14332655,0.07065178,0.02129569,0.36942595
131,0.20456864,0.093214884,0.0425801,0.07039799,0.16887482,0.07955977,0.018627245,0.32217655
132,0.20443201,0.07892153,0.04495269,0.07593279,0.15120575,0.07495603,0.021940943,0.34765825
133,0.19329911,0.05243903,0.050897602,0.085446805,0.11522703,0.06550983,0.031616535,0.40556404
134,0.20985048,0.064100906,0.039288666,0.07248408,0.13614857,0.06560018,0.019363273,0.39316383
135,0.19753064,0.07073486,0.05182187,0.08411871,0.13793747,0.07460099,0.02877965,0.35447583
136,0.20205873,0.078351796,0.047404643,0.07848555,0.14919804,0.07591428,0.023962682,0.34462422
